"PASSENGERS","ORIGIN_AIRPORT_ID","ORIGIN","MONTH",
1381.00,10434,"AVP",12,
1383.00,10434,"AVP",2,
1383.00,13230,"MDT",11,
1383.00,14100,"PHL",1,
1383.00,13204,"MCO",1,
1383.00,14122,"PIT",2,
1385.00,14100,"PHL",8,
1385.00,14524,"RIC",7,
1385.00,12953,"LGA",10,
1386.00,14761,"SFB",3,
1386.00,11057,"CLT",1,
1386.00,13230,"MDT",1,
1386.00,13230,"MDT",6,
1387.00,14122,"PIT",6,
1387.00,12197,"HPN",11,
1387.00,10434,"AVP",10,
1389.00,13230,"MDT",5,
1389.00,14100,"PHL",4,
1391.00,14100,"PHL",10,
1392.00,14100,"PHL",5,
1393.00,14100,"PHL",11,
1393.00,14100,"PHL",8,
1393.00,14122,"PIT",5,
1394.00,13577,"MYR",8,
1394.00,14100,"PHL",11,
1394.00,10135,"ABE",3,
